sample_idx,ts_ms,Ax,Ay,Az,Gx,Gy,Gz,vx,vy,vz,ax,ay,az,t,sx,sy,sz,fx,fy,fz
152,1772696446388,-0.03369140625,0.0302734375,-0.9638671875,-1.220703125,1.0986328125,-9.3994140625,1,1,0,0.0164794921875,0.0054931640625,0.0714111328125,26.38,7,10,3,0,0,0
153,1772696446400,-0.03369140625,0.0302734375,-0.9638671875,-1.220703125,1.0986328125,-9.3994140625,1,1,0,0.0164794921875,0.0054931640625,0.0714111328125,26.38,7,10,3,0,0,0
154,1772696446411,-0.03369140625,0.0302734375,-0.9638671875,-1.220703125,1.0986328125,-9.3994140625,1,1,0,0.0164794921875,0.0054931640625,0.0714111328125,26.38,7,10,3,0,0,0
155,1772696446422,-0.03369140625,0.0302734375,-0.9638671875,-1.220703125,1.0986328125,-9.3994140625,1,1,0,0.0164794921875,0.0054931640625,0.0714111328125,26.38,7,10,3,0,0,0
156,1772696446432,-0.03369140625,0.0302734375,-0.9638671875,-1.220703125,1.0986328125,-9.3994140625,1,1,0,0.0164794921875,0.0054931640625,0.0714111328125,26.38,7,10,3,0,0,0
157,1772696446442,-0.03369140625,0.0302734375,-0.9638671875,-1.220703125,1.0986328125,-9.3994140625,1,1,0,0.0164794921875,0.0054931640625,0.0714111328125,26.38,7,10,3,0,0,0
158,1772696446453,-0.03369140625,0.0302734375,-0.9638671875,-1.220703125,1.0986328125,-9.3994140625,1,1,0,0.0164794921875,0.0054931640625,0.0714111328125,26.38,7,10,3,0,0,0
159,1772696446463,-0.03369140625,0.0302734375,-0.9638671875,-1.220703125,1.0986328125,-9.3994140625,1,1,0,0.0164794921875,0.0054931640625,0.0714111328125,26.38,7,10,3,0,0,0
160,1772696446474,-0.03369140625,0.0302734375,-0.9638671875,-1.220703125,1.0986328125,-9.3994140625,1,1,0,0.0164794921875,0.0054931640625,0.0714111328125,26.38,7,10,3,0,0,0
161,1772696446487,-0.03369140625,0.0302734375,-0.9638671875,-1.220703125,1.0986328125,-9.3994140625,1,1,0,0.0164794921875,0.0054931640625,0.0714111328125,26.38,7,10,3,0,0,0
162,1772696446497,-0.03369140625,0.0302734375,-0.9638671875,-1.220703125,1.0986328125,-9.3994140625,1,1,0,0.0164794921875,0.0054931640625,0.0714111328125,26.38,7,10,3,0,0,0
163,1772696446508,-0.03369140625,0.0302734375,-0.9638671875,-1.220703125,1.0986328125,-9.3994140625,1,1,0,0.0164794921875,0.0054931640625,0.0714111328125,26.38,7,10,3,0,0,0
164,1772696446518,-0.03369140625,0.0302734375,-0.9638671875,-1.220703125,1.0986328125,-9.3994140625,1,1,0,0.0164794921875,0.0054931640625,0.0714111328125,26.38,7,10,3,0,0,0
165,1772696446528,-0.07958984375,0.24462890625,-0.93896484375,-8.60595703125,12.14599609375,-26.9775390625,2,3,4,0.02197265625,0.02197265625,0.0274658203125,26.7,12,10,28,0,0,0
166,1772696446539,-0.07958984375,0.24462890625,-0.93896484375,-8.60595703125,12.14599609375,-26.9775390625,2,3,4,0.02197265625,0.02197265625,0.0274658203125,26.7,12,10,28,0,0,0
167,1772696446550,-0.07958984375,0.24462890625,-0.93896484375,-8.60595703125,12.14599609375,-26.9775390625,2,3,4,0.02197265625,0.02197265625,0.0274658203125,26.7,12,10,28,0,0,0
168,1772696446560,-0.07958984375,0.24462890625,-0.93896484375,-8.60595703125,12.14599609375,-26.9775390625,2,3,4,0.02197265625,0.02197265625,0.0274658203125,26.7,12,10,28,0,0,0
169,1772696446571,-0.07958984375,0.24462890625,-0.93896484375,-8.60595703125,12.14599609375,-26.9775390625,2,3,4,0.02197265625,0.02197265625,0.0274658203125,26.7,12,10,28,0,0,0
170,1772696446581,-0.07958984375,0.24462890625,-0.93896484375,-8.60595703125,12.14599609375,-26.9775390625,2,3,4,0.02197265625,0.02197265625,0.0274658203125,26.7,12,10,28,0,0,0
171,1772696446591,-0.07958984375,0.24462890625,-0.93896484375,-8.60595703125,12.14599609375,-26.9775390625,2,3,4,0.02197265625,0.02197265625,0.0274658203125,26.7,12,10,28,0,0,0
172,1772696446602,-0.07958984375,0.24462890625,-0.93896484375,-8.60595703125,12.14599609375,-26.9775390625,2,3,4,0.02197265625,0.02197265625,0.0274658203125,26.7,12,10,28,0,0,0
173,1772696446612,-0.07958984375,0.24462890625,-0.93896484375,-8.60595703125,12.14599609375,-26.9775390625,2,3,4,0.02197265625,0.02197265625,0.0274658203125,26.7,12,10,28,0,0,0
174,1772696446623,-0.07958984375,0.24462890625,-0.93896484375,-8.60595703125,12.14599609375,-26.9775390625,2,3,4,0.02197265625,0.02197265625,0.0274658203125,26.7,12,10,28,0,0,0
175,1772696446633,-0.07958984375,0.24462890625,-0.93896484375,-8.60595703125,12.14599609375,-26.9775390625,2,3,4,0.02197265625,0.02197265625,0.0274658203125,26.7,12,10,28,0,0,0
176,1772696446643,-0.07958984375,0.24462890625,-0.93896484375,-8.60595703125,12.14599609375,-26.9775390625,2,3,4,0.02197265625,0.02197265625,0.0274658203125,26.7,12,10,28,0,0,0
177,1772696446654,-0.07958984375,0.24462890625,-0.93896484375,-8.60595703125,12.14599609375,-26.9775390625,2,3,4,0.02197265625,0.02197265625,0.0274658203125,26.7,12,10,28,0,0,0
178,1772696446664,-0.07958984375,0.24462890625,-0.93896484375,-8.60595703125,12.14599609375,-26.9775390625,2,3,4,0.02197265625,0.02197265625,0.0274658203125,26.7,12,10,28,0,0,0
179,1772696446675,-0.07958984375,0.24462890625,-0.93896484375,-8.60595703125,12.14599609375,-26.9775390625,2,3,4,0.02197265625,0.02197265625,0.0274658203125,26.7,12,10,28,0,0,0
180,1772696446685,-0.07958984375,0.24462890625,-0.93896484375,-8.60595703125,12.14599609375,-26.9775390625,2,3,4,0.02197265625,0.02197265625,0.0274658203125,26.7,12,10,28,0,0,0
181,1772696446695,-0.07958984375,0.24462890625,-0.93896484375,-8.60595703125,12.14599609375,-26.9775390625,2,3,4,0.02197265625,0.02197265625,0.0274658203125,26.7,12,10,28,0,0,0
182,1772696446706,-0.07958984375,0.24462890625,-0.93896484375,-8.60595703125,12.14599609375,-26.9775390625,2,3,4,0.02197265625,0.02197265625,0.0274658203125,26.7,12,10,28,0,0,0
183,1772696446716,-0.07958984375,0.24462890625,-0.93896484375,-8.60595703125,12.14599609375,-26.9775390625,2,3,4,0.02197265625,0.02197265625,0.0274658203125,26.7,12,10,28,0,0,0
184,1772696446726,-0.13427734375,-0.05078125,-0.974609375,-0.06103515625,-0.79345703125,9.94873046875,4,5,3,0.0494384765625,0.0714111328125,0.1318359375,26.57,60,26,56,0,0,0
185,1772696446737,-0.13427734375,-0.05078125,-0.974609375,-0.06103515625,-0.79345703125,9.94873046875,4,5,3,0.0494384765625,0.0714111328125,0.1318359375,26.57,60,26,56,0,0,0
186,1772696446747,-0.13427734375,-0.05078125,-0.974609375,-0.06103515625,-0.79345703125,9.94873046875,4,5,3,0.0494384765625,0.0714111328125,0.1318359375,26.57,60,26,56,0,0,0
187,1772696446758,-0.13427734375,-0.05078125,-0.974609375,-0.06103515625,-0.79345703125,9.94873046875,4,5,3,0.0494384765625,0.0714111328125,0.1318359375,26.57,60,26,56,0,0,0
188,1772696446768,-0.13427734375,-0.05078125,-0.974609375,-0.06103515625,-0.79345703125,9.94873046875,4,5,3,0.0494384765625,0.0714111328125,0.1318359375,26.57,60,26,56,0,0,0
189,1772696446778,-0.13427734375,-0.05078125,-0.974609375,-0.06103515625,-0.79345703125,9.94873046875,4,5,3,0.0494384765625,0.0714111328125,0.1318359375,26.57,60,26,56,0,0,0
190,1772696446789,-0.13427734375,-0.05078125,-0.974609375,-0.06103515625,-0.79345703125,9.94873046875,4,5,3,0.0494384765625,0.0714111328125,0.1318359375,26.57,60,26,56,0,0,0
191,1772696446799,-0.13427734375,-0.05078125,-0.974609375,-0.06103515625,-0.79345703125,9.94873046875,4,5,3,0.0494384765625,0.0714111328125,0.1318359375,26.57,60,26,56,0,0,0
192,1772696446809,-0.13427734375,-0.05078125,-0.974609375,-0.06103515625,-0.79345703125,9.94873046875,4,5,3,0.0494384765625,0.0714111328125,0.1318359375,26.57,60,26,56,0,0,0
193,1772696446820,-0.13427734375,-0.05078125,-0.974609375,-0.06103515625,-0.79345703125,9.94873046875,4,5,3,0.0494384765625,0.0714111328125,0.1318359375,26.57,60,26,56,0,0,0
194,1772696446830,-0.13427734375,-0.05078125,-0.974609375,-0.06103515625,-0.79345703125,9.94873046875,4,5,3,0.0494384765625,0.0714111328125,0.1318359375,26.57,60,26,56,0,0,0
195,1772696446841,-0.13427734375,-0.05078125,-0.974609375,-0.06103515625,-0.79345703125,9.94873046875,4,5,3,0.0494384765625,0.0714111328125,0.1318359375,26.57,60,26,56,0,0,0
196,1772696446851,-0.13427734375,-0.05078125,-0.974609375,-0.06103515625,-0.79345703125,9.94873046875,4,5,3,0.0494384765625,0.0714111328125,0.1318359375,26.57,60,26,56,0,0,0
197,1772696446861,-0.13427734375,-0.05078125,-0.974609375,-0.06103515625,-0.79345703125,9.94873046875,4,5,3,0.0494384765625,0.0714111328125,0.1318359375,26.57,60,26,56,0,0,0
198,1772696446872,-0.13427734375,-0.05078125,-0.974609375,-0.06103515625,-0.79345703125,9.94873046875,4,5,3,0.0494384765625,0.0714111328125,0.1318359375,26.57,60,26,56,0,0,0
199,1772696446882,-0.13427734375,-0.05078125,-0.974609375,-0.06103515625,-0.79345703125,9.94873046875,4,5,3,0.0494384765625,0.0714111328125,0.1318359375,26.57,60,26,56,0,0,0
200,1772696446894,-0.13427734375,-0.05078125,-0.974609375,-0.06103515625,-0.79345703125,9.94873046875,4,5,3,0.0494384765625,0.0714111328125,0.1318359375,26.57,60,26,56,0,0,0
201,1772696446904,-0.13427734375,-0.05078125,-0.974609375,-0.06103515625,-0.79345703125,9.94873046875,4,5,3,0.0494384765625,0.0714111328125,0.1318359375,26.57,60,26,56,0,0,0
202,1772696446915,-0.13427734375,-0.05078125,-0.974609375,-0.06103515625,-0.79345703125,9.94873046875,4,5,3,0.0494384765625,0.0714111328125,0.1318359375,26.57,60,26,56,0,0,0
203,1772696446926,-0.13427734375,-0.05078125,-0.974609375,-0.06103515625,-0.79345703125,9.94873046875,4,5,3,0.0494384765625,0.0714111328125,0.1318359375,26.57,60,26,56,0,0,0
204,1772696446936,-0.1015625,0.02197265625,-0.962890625,0.0,0.67138671875,1.953125,0,0,0,0.0054931640625,0.0054931640625,0.032958984375,26.38,4,1,1,8,10,7
205,1772696446946,-0.1015625,0.02197265625,-0.962890625,0.0,0.67138671875,1.953125,0,0,0,0.0054931640625,0.0054931640625,0.032958984375,26.38,4,1,1,8,10,7
206,1772696446964,-0.1015625,0.02197265625,-0.962890625,0.0,0.67138671875,1.953125,0,0,0,0.0054931640625,0.0054931640625,0.032958984375,26.38,4,1,1,8,10,7
207,1772696446974,-0.1015625,0.02197265625,-0.962890625,0.0,0.67138671875,1.953125,0,0,0,0.0054931640625,0.0054931640625,0.032958984375,26.38,4,1,1,8,10,7
208,1772696446984,-0.1015625,0.02197265625,-0.962890625,0.0,0.67138671875,1.953125,0,0,0,0.0054931640625,0.0054931640625,0.032958984375,26.38,4,1,1,8,10,7
209,1772696446995,-0.1015625,0.02197265625,-0.962890625,0.0,0.67138671875,1.953125,0,0,0,0.0054931640625,0.0054931640625,0.032958984375,26.38,4,1,1,8,10,7
210,1772696447005,-0.1015625,0.02197265625,-0.962890625,0.0,0.67138671875,1.953125,0,0,0,0.0054931640625,0.0054931640625,0.032958984375,26.38,4,1,1,8,10,7
211,1772696447015,-0.1015625,0.02197265625,-0.962890625,0.0,0.67138671875,1.953125,0,0,0,0.0054931640625,0.0054931640625,0.032958984375,26.38,4,1,1,8,10,7
212,1772696447026,-0.1015625,0.02197265625,-0.962890625,0.0,0.67138671875,1.953125,0,0,0,0.0054931640625,0.0054931640625,0.032958984375,26.38,4,1,1,8,10,7
213,1772696447036,-0.1015625,0.02197265625,-0.962890625,0.0,0.67138671875,1.953125,0,0,0,0.0054931640625,0.0054931640625,0.032958984375,26.38,4,1,1,8,10,7
214,1772696447046,-0.1015625,0.02197265625,-0.962890625,0.0,0.67138671875,1.953125,0,0,0,0.0054931640625,0.0054931640625,0.032958984375,26.38,4,1,1,8,10,7
215,1772696447056,-0.1015625,0.02197265625,-0.962890625,0.0,0.67138671875,1.953125,0,0,0,0.0054931640625,0.0054931640625,0.032958984375,26.38,4,1,1,8,10,7
216,1772696447067,-0.1015625,0.02197265625,-0.962890625,0.0,0.67138671875,1.953125,0,0,0,0.0054931640625,0.0054931640625,0.032958984375,26.38,4,1,1,8,10,7
217,1772696447077,-0.1015625,0.02197265625,-0.962890625,0.0,0.67138671875,1.953125,0,0,0,0.0054931640625,0.0054931640625,0.032958984375,26.38,4,1,1,8,10,7
218,1772696447088,-0.1015625,0.02197265625,-0.962890625,0.0,0.67138671875,1.953125,0,0,0,0.0054931640625,0.0054931640625,0.032958984375,26.38,4,1,1,8,10,7
219,1772696447098,-0.1015625,0.02197265625,-0.962890625,0.0,0.67138671875,1.953125,0,0,0,0.0054931640625,0.0054931640625,0.032958984375,26.38,4,1,1,8,10,7
220,1772696447108,-0.1015625,0.02197265625,-0.962890625,0.0,0.67138671875,1.953125,0,0,0,0.0054931640625,0.0054931640625,0.032958984375,26.38,4,1,1,8,10,7
221,1772696447122,-0.1015625,0.02197265625,-0.962890625,0.0,0.67138671875,1.953125,0,0,0,0.0054931640625,0.0054931640625,0.032958984375,26.38,4,1,1,8,10,7
222,1772696447133,-0.0927734375,0.01220703125,-0.96630859375,-0.30517578125,0.732421875,1.03759765625,0,3,1,0.0384521484375,0.0,0.0164794921875,26.95,6,17,4,8,10,7
223,1772696447143,-0.0927734375,0.01220703125,-0.96630859375,-0.30517578125,0.732421875,1.03759765625,0,3,1,0.0384521484375,0.0,0.0164794921875,26.95,6,17,4,8,10,7
224,1772696447153,-0.0927734375,0.01220703125,-0.96630859375,-0.30517578125,0.732421875,1.03759765625,0,3,1,0.0384521484375,0.0,0.0164794921875,26.95,6,17,4,8,10,7
225,1772696447164,-0.0927734375,0.01220703125,-0.96630859375,-0.30517578125,0.732421875,1.03759765625,0,3,1,0.0384521484375,0.0,0.0164794921875,26.95,6,17,4,8,10,7
226,1772696447175,-0.0927734375,0.01220703125,-0.96630859375,-0.30517578125,0.732421875,1.03759765625,0,3,1,0.0384521484375,0.0,0.0164794921875,26.95,6,17,4,8,10,7
227,1772696447185,-0.0927734375,0.01220703125,-0.96630859375,-0.30517578125,0.732421875,1.03759765625,0,3,1,0.0384521484375,0.0,0.0164794921875,26.95,6,17,4,8,10,7
228,1772696447197,-0.0927734375,0.01220703125,-0.96630859375,-0.30517578125,0.732421875,1.03759765625,0,3,1,0.0384521484375,0.0,0.0164794921875,26.95,6,17,4,8,10,7
229,1772696447208,-0.0927734375,0.01220703125,-0.96630859375,-0.30517578125,0.732421875,1.03759765625,0,3,1,0.0384521484375,0.0,0.0164794921875,26.95,6,17,4,8,10,7
230,1772696447218,-0.0927734375,0.01220703125,-0.96630859375,-0.30517578125,0.732421875,1.03759765625,0,3,1,0.0384521484375,0.0,0.0164794921875,26.95,6,17,4,8,10,7
231,1772696447229,-0.0927734375,0.01220703125,-0.96630859375,-0.30517578125,0.732421875,1.03759765625,0,3,1,0.0384521484375,0.0,0.0164794921875,26.95,6,17,4,8,10,7
232,1772696447239,-0.0927734375,0.01220703125,-0.96630859375,-0.30517578125,0.732421875,1.03759765625,0,3,1,0.0384521484375,0.0,0.0164794921875,26.95,6,17,4,8,10,7
233,1772696447250,-0.0927734375,0.01220703125,-0.96630859375,-0.30517578125,0.732421875,1.03759765625,0,3,1,0.0384521484375,0.0,0.0164794921875,26.95,6,17,4,8,10,7
234,1772696447260,-0.0927734375,0.01220703125,-0.96630859375,-0.30517578125,0.732421875,1.03759765625,0,3,1,0.0384521484375,0.0,0.0164794921875,26.95,6,17,4,8,10,7
235,1772696447271,-0.0927734375,0.01220703125,-0.96630859375,-0.30517578125,0.732421875,1.03759765625,0,3,1,0.0384521484375,0.0,0.0164794921875,26.95,6,17,4,8,10,7
236,1772696447281,-0.0927734375,0.01220703125,-0.96630859375,-0.30517578125,0.732421875,1.03759765625,0,3,1,0.0384521484375,0.0,0.0164794921875,26.95,6,17,4,8,10,7
237,1772696447291,-0.0927734375,0.01220703125,-0.96630859375,-0.30517578125,0.732421875,1.03759765625,0,3,1,0.0384521484375,0.0,0.0164794921875,26.95,6,17,4,8,10,7
238,1772696447302,-0.0927734375,0.01220703125,-0.96630859375,-0.30517578125,0.732421875,1.03759765625,0,3,1,0.0384521484375,0.0,0.0164794921875,26.95,6,17,4,8,10,7
239,1772696447313,-0.0927734375,0.01220703125,-0.96630859375,-0.30517578125,0.732421875,1.03759765625,0,3,1,0.0384521484375,0.0,0.0164794921875,26.95,6,17,4,8,10,7
240,1772696447324,-0.0927734375,0.01220703125,-0.96630859375,-0.30517578125,0.732421875,1.03759765625,0,3,1,0.0384521484375,0.0,0.0164794921875,26.95,6,17,4,8,10,7
241,1772696447335,-0.0927734375,0.01220703125,-0.96630859375,-0.30517578125,0.732421875,1.03759765625,0,3,1,0.0384521484375,0.0,0.0164794921875,26.95,6,17,4,8,10,7
242,1772696447345,-0.103515625,0.0244140625,-0.9638671875,-0.244140625,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,26.51,0,0,0,8,10,7
243,1772696447355,-0.103515625,0.0244140625,-0.9638671875,-0.244140625,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,26.51,0,0,0,8,10,7
244,1772696447366,-0.103515625,0.0244140625,-0.9638671875,-0.244140625,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,26.51,0,0,0,8,10,7
245,1772696447377,-0.103515625,0.0244140625,-0.9638671875,-0.244140625,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,26.51,0,0,0,8,10,7
246,1772696447387,-0.103515625,0.0244140625,-0.9638671875,-0.244140625,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,26.51,0,0,0,8,10,7
247,1772696447398,-0.103515625,0.0244140625,-0.9638671875,-0.244140625,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,26.51,0,0,0,8,10,7
248,1772696447408,-0.103515625,0.0244140625,-0.9638671875,-0.244140625,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,26.51,0,0,0,8,10,7
249,1772696447418,-0.103515625,0.0244140625,-0.9638671875,-0.244140625,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,26.51,0,0,0,8,10,7
250,1772696447428,-0.103515625,0.0244140625,-0.9638671875,-0.244140625,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,26.51,0,0,0,8,10,7
251,1772696447439,-0.103515625,0.0244140625,-0.9638671875,-0.244140625,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,26.51,0,0,0,8,10,7
252,1772696447449,-0.103515625,0.0244140625,-0.9638671875,-0.244140625,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,26.51,0,0,0,8,10,7
253,1772696447459,-0.103515625,0.0244140625,-0.9638671875,-0.244140625,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,26.51,0,0,0,8,10,7
254,1772696447470,-0.103515625,0.0244140625,-0.9638671875,-0.244140625,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,26.51,0,0,0,8,10,7
255,1772696447480,-0.103515625,0.0244140625,-0.9638671875,-0.244140625,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,26.51,0,0,0,8,10,7
256,1772696447491,-0.103515625,0.0244140625,-0.9638671875,-0.244140625,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,26.51,0,0,0,8,10,7
257,1772696447501,-0.103515625,0.0244140625,-0.9638671875,-0.244140625,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,26.51,0,0,0,8,10,7
258,1772696447511,-0.103515625,0.0244140625,-0.9638671875,-0.244140625,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,26.51,0,0,0,8,10,7
259,1772696447522,-0.103515625,0.0244140625,-0.9638671875,-0.244140625,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,26.51,0,0,0,8,10,7
260,1772696447532,-0.103515625,0.0244140625,-0.9638671875,-0.244140625,0.6103515625,0.79345703125,0,0,0,0.0,0.0,0.0,26.51,0,0,0,8,10,7
261,1772696447542,-0.10400390625,0.0244140625,-0.96435546875,-0.18310546875,0.67138671875,0.79345703125,0,0,0,0.0,0.0,0.0,26.32,0,0,0,8,10,7
262,1772696447553,-0.10400390625,0.0244140625,-0.96435546875,-0.18310546875,0.67138671875,0.79345703125,0,0,0,0.0,0.0,0.0,26.32,0,0,0,8,10,7
263,1772696447570,-0.10400390625,0.0244140625,-0.96435546875,-0.18310546875,0.67138671875,0.79345703125,0,0,0,0.0,0.0,0.0,26.32,0,0,0,8,10,7
264,1772696447581,-0.10400390625,0.0244140625,-0.96435546875,-0.18310546875,0.67138671875,0.79345703125,0,0,0,0.0,0.0,0.0,26.32,0,0,0,8,10,7
265,1772696447594,-0.10400390625,0.0244140625,-0.96435546875,-0.18310546875,0.67138671875,0.79345703125,0,0,0,0.0,0.0,0.0,26.32,0,0,0,8,10,7
266,1772696447604,-0.10400390625,0.0244140625,-0.96435546875,-0.18310546875,0.67138671875,0.79345703125,0,0,0,0.0,0.0,0.0,26.32,0,0,0,8,10,7
267,1772696447615,-0.10400390625,0.0244140625,-0.96435546875,-0.18310546875,0.67138671875,0.79345703125,0,0,0,0.0,0.0,0.0,26.32,0,0,0,8,10,7
268,1772696447625,-0.10400390625,0.0244140625,-0.96435546875,-0.18310546875,0.67138671875,0.79345703125,0,0,0,0.0,0.0,0.0,26.32,0,0,0,8,10,7
269,1772696447635,-0.10400390625,0.0244140625,-0.96435546875,-0.18310546875,0.67138671875,0.79345703125,0,0,0,0.0,0.0,0.0,26.32,0,0,0,8,10,7
270,1772696447646,-0.10400390625,0.0244140625,-0.96435546875,-0.18310546875,0.67138671875,0.79345703125,0,0,0,0.0,0.0,0.0,26.32,0,0,0,8,10,7
271,1772696447656,-0.10400390625,0.0244140625,-0.96435546875,-0.18310546875,0.67138671875,0.79345703125,0,0,0,0.0,0.0,0.0,26.32,0,0,0,8,10,7
272,1772696447667,-0.10400390625,0.0244140625,-0.96435546875,-0.18310546875,0.67138671875,0.79345703125,0,0,0,0.0,0.0,0.0,26.32,0,0,0,8,10,7
273,1772696447677,-0.10400390625,0.0244140625,-0.96435546875,-0.18310546875,0.67138671875,0.79345703125,0,0,0,0.0,0.0,0.0,26.32,0,0,0,8,10,7
274,1772696447688,-0.10400390625,0.0244140625,-0.96435546875,-0.18310546875,0.67138671875,0.79345703125,0,0,0,0.0,0.0,0.0,26.32,0,0,0,8,10,7
275,1772696447698,-0.10400390625,0.0244140625,-0.96435546875,-0.18310546875,0.67138671875,0.79345703125,0,0,0,0.0,0.0,0.0,26.32,0,0,0,8,10,7
276,1772696447709,-0.10400390625,0.0244140625,-0.96435546875,-0.18310546875,0.67138671875,0.79345703125,0,0,0,0.0,0.0,0.0,26.32,0,0,0,8,10,7
277,1772696447719,-0.10400390625,0.0244140625,-0.96435546875,-0.18310546875,0.67138671875,0.79345703125,0,0,0,0.0,0.0,0.0,26.32,0,0,0,8,10,7
278,1772696447730,-0.10400390625,0.0244140625,-0.96435546875,-0.18310546875,0.67138671875,0.79345703125,0,0,0,0.0,0.0,0.0,26.32,0,0,0,8,10,7
279,1772696447741,-0.10888671875,0.0234375,-0.96337890625,-0.244140625,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,26.38,0,0,0,8,10,7
280,1772696447751,-0.10888671875,0.0234375,-0.96337890625,-0.244140625,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,26.38,0,0,0,8,10,7
281,1772696447761,-0.10888671875,0.0234375,-0.96337890625,-0.244140625,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,26.38,0,0,0,8,10,7
282,1772696447772,-0.10888671875,0.0234375,-0.96337890625,-0.244140625,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,26.38,0,0,0,8,10,7
283,1772696447782,-0.10888671875,0.0234375,-0.96337890625,-0.244140625,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,26.38,0,0,0,8,10,7
284,1772696447792,-0.10888671875,0.0234375,-0.96337890625,-0.244140625,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,26.38,0,0,0,8,10,7
285,1772696447803,-0.10888671875,0.0234375,-0.96337890625,-0.244140625,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,26.38,0,0,0,8,10,7
286,1772696447813,-0.10888671875,0.0234375,-0.96337890625,-0.244140625,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,26.38,0,0,0,8,10,7
287,1772696447823,-0.10888671875,0.0234375,-0.96337890625,-0.244140625,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,26.38,0,0,0,8,10,7
288,1772696447834,-0.10888671875,0.0234375,-0.96337890625,-0.244140625,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,26.38,0,0,0,8,10,7
289,1772696447846,-0.10888671875,0.0234375,-0.96337890625,-0.244140625,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,26.38,0,0,0,8,10,7
290,1772696447856,-0.10888671875,0.0234375,-0.96337890625,-0.244140625,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,26.38,0,0,0,8,10,7
291,1772696447866,-0.10888671875,0.0234375,-0.96337890625,-0.244140625,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,26.38,0,0,0,8,10,7
292,1772696447877,-0.10888671875,0.0234375,-0.96337890625,-0.244140625,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,26.38,0,0,0,8,10,7
293,1772696447892,-0.10888671875,0.0234375,-0.96337890625,-0.244140625,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,26.38,0,0,0,8,10,7
294,1772696447902,-0.10888671875,0.0234375,-0.96337890625,-0.244140625,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,26.38,0,0,0,8,10,7
295,1772696447912,-0.10888671875,0.0234375,-0.96337890625,-0.244140625,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,26.38,0,0,0,8,10,7
296,1772696447922,-0.10888671875,0.0234375,-0.96337890625,-0.244140625,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,26.38,0,0,0,8,10,7
297,1772696447933,-0.10888671875,0.0234375,-0.96337890625,-0.244140625,0.79345703125,0.8544921875,0,0,0,0.0,0.0,0.0,26.38,0,0,0,8,10,7
298,1772696447943,-0.10302734375,0.0234375,-0.9599609375,1.64794921875,0.91552734375,14.0380859375,0,0,0,0.0054931640625,0.0,0.010986328125,26.51,3,3,0,5,3,2
299,1772696447953,-0.10302734375,0.0234375,-0.9599609375,1.64794921875,0.91552734375,14.0380859375,0,0,0,0.0054931640625,0.0,0.010986328125,26.51,3,3,0,5,3,2
300,1772696447964,-0.10302734375,0.0234375,-0.9599609375,1.64794921875,0.91552734375,14.0380859375,0,0,0,0.0054931640625,0.0,0.010986328125,26.51,3,3,0,5,3,2
301,1772696447974,-0.10302734375,0.0234375,-0.9599609375,1.64794921875,0.91552734375,14.0380859375,0,0,0,0.0054931640625,0.0,0.010986328125,26.51,3,3,0,5,3,2
302,1772696447985,-0.10302734375,0.0234375,-0.9599609375,1.64794921875,0.91552734375,14.0380859375,0,0,0,0.0054931640625,0.0,0.010986328125,26.51,3,3,0,5,3,2
